Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername	Video_Link	Modality
555	0	okay, i have the papers all ready for both of you to sign.	Inform	00:13:24,370	00:13:29,641	superstore	superstore person3	https://drive.google.com/file/d/1jcuExqjGBGljZInyn1_BYEbhyowe8Rrd/view	Text
1074	2	i would have said yes to anybody.	Explain	00:00:09,801	00:00:11,552	friends	Rachel	https://drive.google.com/file/d/1UO64GQCG6Xgi1HxkbXGZGUWiYLyJuYch/view	Text
28	3	well, i didn't actually do anything--	Explain	00:06:02,595	00:06:04,197	superstore	Jonah	https://drive.google.com/file/d/19EgK3A6rm6r3mNfNT4fuK3tyaSyTOktz/view	Text
1271	6	it just feels so good lkea.	Praise	00:15:31,263	00:15:35,308	friends	Rachel	https://drive.google.com/file/d/1seDMwtkPSBxcEiKdbDs69E9CMIUBV7s5/view	Text
117	24	emma's going to be here in, like, five minutes.	Inform	00:13:43,623	00:13:45,191	superstore	Amy	https://drive.google.com/file/d/1j_SXRrlUW_Tj9OCfpRlKAX1uiot_xuEl/view	Text
123	1	hey, you fixed it! look who's crawling out of rock bottom.	Praise	00:21:04,530	00:21:07,433	superstore	Dina	https://drive.google.com/file/d/1Y5v858kRnThK-GseoIj3iQCX-p9DnEDu/view	Audio+Video+Text
248	3	jonah, thank you!	Thank	00:20:25,758	00:20:27,894	superstore	Amy	https://drive.google.com/file/d/1jCgsyGcCA6md_wLiXJnCVEiRru_3gk5E/view	Text
400	7	okay? if you thought you were gonna die, maybe act like it.	Advise	00:09:55,485	00:09:59,272	superstore	Dina	https://drive.google.com/file/d/1SSO0cSJX51B28_iSM153sHcUWtkKXA-1/view	Text
332	3	you take a picture of yourself with a newspaper not from tucson.	Advise	00:08:49,854	00:08:53,554	superstore	Glenn	https://drive.google.com/file/d/1uKXb6BlZJoQkmRX6oyvr5ry7wTJ_nR5D/view	Text
249	8	no, no, this is just cut-up string cheese.	Oppose	00:00:52,820	00:00:55,656	superstore	Marcus	https://drive.google.com/file/d/1ybVX7g_93HmhjGEdbd4mZ4JkR0NspqAg/view	Text
1107	1	willpower? i've watched home movies of you eating ding dongs without taking the tinfoil off.	Taunt	00:08:43,147	00:08:48,068	friends	Chandler	https://drive.google.com/file/d/1cvEiFrJQxKtRAx9wVUmkApf_nr7W3Ks8/view	Text
872	20	if you hurt her, i will murder you in real life until you're dead.	Warn	00:21:09,295	00:21:13,540	superstore	Glenn	https://drive.google.com/file/d/1HA_CIIpQ7kWBOghQA6A_f3BgwDnQ1o_S/view	Text
581	8	why don't you work on the shrink reports?	Arrange	00:15:00,257	00:15:01,925	superstore	superstore person2	https://drive.google.com/file/d/1yVmdtX9Os9V-zNpoGbazYyPOMsDqFOct/view	
993	0	it doesn't have enough live acidophilus cultures.	Explain	00:00:04,587	00:00:06,839	bigbang	Leonard	https://drive.google.com/file/d/1frhX8x8Z35-Xu6P1ewEZu2YgbKPrKSpP/view	Video+Text
241	4	okay, these are all good points, but i think that maybe we need a woman's perspective.	Inform	00:11:56,483	00:12:01,821	superstore	Glenn	https://drive.google.com/file/d/1nWhV3rWVqUqf97JsMcqhOfd9tChDQnIq/view	Text
1308	65	if i wanted this cake to be a disaster, i would have baked it myself!	Complain	00:10:42,558	00:10:45,894	friends	Rachel	https://drive.google.com/file/d/1rxC7pyCOLfNBnSb4hbJIMDK6Kg6OU9ku/view	Text
826	10	i mean, any more than the 383 miles that it was gonna move anyway.	Explain	00:08:54,534	00:08:58,954	bigbang	Leonard	https://drive.google.com/file/d/1aGRQLnUNLHSwQ6GeF7wW-CYBlGybDeWn/view	Text
805	42	even though i hate his lying, cheating guts...	Complain	00:11:17,593	00:11:21,137	bigbang	Penny	https://drive.google.com/file/d/10uNLONcZueUMpL9EOuJrsvANwCG3o6QN/view	Text
382	1	and now, i have a horrible parasite just eating and pissing inside me.	Complain	00:08:15,995	00:08:19,650	superstore	Dina	https://drive.google.com/file/d/1yE_D_T6RuT87Mb9UkbdNT7jEi8anV2Eu/view	Text
1144	1	what are you saying?	Doubt	00:17:10,821	00:17:11,988	friends	Monica	https://drive.google.com/file/d/1vMS61G0c7BlgmYo4_HRpOdo07BsbYhQx/view	Text
452	1	oh, right! oh, i'm sorry, ma'am.	Apologise	00:01:18,846	00:01:21,982	superstore	Glenn	https://drive.google.com/file/d/1XpCrpYguzKqrRHIEiSfTWSrsFHyTSrwc/view	Text
170	5	it's the best job i've ever had.	Praise	00:07:44,664	00:07:46,399	superstore	superstore person3	https://drive.google.com/file/d/1akctJq23dzGa1Oj1guRnpNs2eo3RAkWD/view	Text
775	1	sandra's pregnant with my boyfriend's baby.	Inform	00:12:47,727	00:12:50,330	superstore	Nico	https://drive.google.com/file/d/18G7JkxB0dgtzUFmhzvDqizI5hdgvsqL0/view	Text
1336	3	no, no, we're here to give the money back.	Explain	00:20:13,754	00:20:16,005	friends	friends person2	https://drive.google.com/file/d/1EW-dZ9E0H201awDG-vwnAsF42LzpS_D0/view	Text
1024	2	now to tell you about the theoretical physics department is dr. sheldon cooper.	Introduce	00:00:24,149	00:00:28,527	bigbang	Leonard	https://drive.google.com/file/d/1ys7K0FhsJA8kxc4gknIWqOnT3GxcksID/view	Text
1121	5	really? do you not know chandler?	Doubt	00:20:07,164	00:20:09,540	friends	Joey	https://drive.google.com/file/d/1Y0F9DzaNYi1Y-EXmVBSqUATXHehzARW4/view	Text
547	3	who's cole?	Care	00:07:24,995	00:07:26,096	superstore	Amy	https://drive.google.com/file/d/10mAibyxA9Xlcgv7k49d5UyDocitIpQBZ/view	Audio+Video+Text
101	3	that's cool.	Praise	00:19:00,406	00:19:01,540	superstore	Cheyenne	https://drive.google.com/file/d/1GQSSPI9fy02-NKx7bVJwmW9YvyTi5-7r/view	Text
940	1	any other questions?	Asking for opinions	00:14:24,780	00:14:25,989	bigbang	Leonard	https://drive.google.com/file/d/1WYfyajuNk8uBJBcFPI1_8dNLgLa8ZTl8/view	Text
425	4	get me some eye of newt, harry!	Joke	00:11:52,820	00:11:55,388	superstore	superstore person1	https://drive.google.com/file/d/1c2K_O7xriG32xDtYD5XyHW8g3qXHzfJC/view	Audio+Video+Text
1146	4	yeah, i feel so bad. is there anything i can do to make it up to you?	Asking for opinions	00:19:45,017	00:19:48,311	friends	Chandler	https://drive.google.com/file/d/1OStfUwZDO2aK-17qjYI2yUXbBfevlFBa/view	Text
872	17	so jonah and glenn's daughter, huh?	Confirm	00:20:55,281	00:20:58,851	superstore	Garrett	https://drive.google.com/file/d/1qydH1NBMHiXHgS-pebPqLK0HAF6F7fEh/view	Text
668	3	oh, god. cargo shorts?	Doubt	00:04:01,842	00:04:05,546	superstore	Nico	https://drive.google.com/file/d/1Ton0tGoQrsWLNa6UTj7Db8Rz4rYDQ7zE/view	Text
974	14	no.	Refuse	00:18:59,763	00:19:01,222	bigbang	big bang person1	https://drive.google.com/file/d/1-9yYudT343I7euV_ex7H7KDrNOH3AJfb/view	Text
8	13	that was awesome.	Praise	00:08:08,488	00:08:09,589	superstore	superstore person1	https://drive.google.com/file/d/19Enj7hRKfHV70I04b6E2ERu55Vnav0nI/view	Text
547	0	um, no.	Oppose	00:06:49,626	00:06:53,230	superstore	Amy	https://drive.google.com/file/d/17tQ_cQF6myzN1OtyXbRPIVHlmK525uAE/view	Text
1025	7	i'm ramona nowitzki. i was at your talk last night.	Introduce	00:03:33,463	00:03:35,923	bigbang	big bang person2	https://drive.google.com/file/d/14wQ1bZqoGjK9cUZFfISwFyDz-56EMT36/view	Text
957	9	i just came by to say hello.	Explain	00:08:39,810	00:08:41,811	bigbang	Sheldon	https://drive.google.com/file/d/13YMIlQC6fC_tOGDDV8wpcwe8LgFFhKFe/view	Video+Text
24	9	do you have a gun?	Confirm	00:00:35,936	00:00:36,937	superstore	superstore person1	https://drive.google.com/file/d/1SIeyClCJ1eXedqKMhf6MejfFQbykwbpB/view	Text
584	12	i'm sorry. it'll be a few minutes.	Apologise	00:00:48,799	00:00:51,769	superstore	Glenn	https://drive.google.com/file/d/1NQZmG-l82GM-TFcbZ17Qdb-68NnB-MuF/view	Text
592	1	did you write yourself in for attorney general?	Care	00:07:09,179	00:07:11,949	superstore	Dina	https://drive.google.com/file/d/1sQSJmIcKj-ck--pWKz9MsQOvhHaIaNJX/view	
767	6	what do i do? do i--do i-do i talk to her?	Asking for opinions	00:03:42,723	00:03:45,326	superstore	Amy	https://drive.google.com/file/d/14rTREY_RTQ1G4JO8-as-Qj4Ayd74Nwgi/view	Text
655	2	yeah, no, i-i don't blame you.	Comfort	00:13:26,833	00:13:28,701	superstore	Jonah	https://drive.google.com/file/d/1hiqqgb5hzfap6Iwfir6pGURcD2sNo_YW/view	Audio+Video+Text
341	3	oh, no, no, no, i couldn't.	Refuse	00:17:20,103	00:17:23,019	superstore	Jonah	https://drive.google.com/file/d/1rttQe_3kZY2wxEVE83kGtgAGptyUdcbr/view	Video
646	0	excuse me, do you have any more of these espresso makers in the back?	Ask for help	00:07:23,236	00:07:26,406	superstore	superstore person1	https://drive.google.com/file/d/1eUA4F7QG1pkp47BKAQGKlDUqv6bOhxZc/view	Text
1079	10	all right, not that this matters, but did they at least offer you a huge raise?	Confirm	00:13:04,867	00:13:08,703	friends	Monica	https://drive.google.com/file/d/1UTWIOP5cIM3Ax9B5B1vLBgNA6i7EVnNV/view	Text
153	1	how's it going, you two?	Care	00:08:35,749	00:08:38,486	superstore	Glenn	https://drive.google.com/file/d/13FDRf2jaG-WZ9zYa-wBL4pDmcUEIM--o/view	Text
1065	3	we're not peeking?	Doubt	00:07:37,206	00:07:39,541	friends	Joey	https://drive.google.com/file/d/1zVunDbfxqhhbgSYZHrkejguPrQJYVIV5/view	Text
750	0	i am really sorry.	Apologise	00:04:33,366	00:04:35,168	superstore	superstore person1	https://drive.google.com/file/d/140Z5-JMD2ESVrqetfw39kUO0h-MK3yOn/view	Text
735	1	are you okay?	Care	00:08:16,924	00:08:17,724	superstore	Jonah	https://drive.google.com/file/d/1DEdrKeQDvRTlrC06OPRypxHdziXO6U_C/view	Text
403	2	stop.	Prevent	00:15:14,500	00:15:16,632	superstore	Kelly	https://drive.google.com/file/d/1zAla2wk8qgAnYVeWQ5FXfBqn5d7VYXmc/view	Text
738	6	just look around. look-look under that sweater.	Arrange	00:09:56,363	00:09:58,866	superstore	Glenn	https://drive.google.com/file/d/1O-Pe7jEmXE2NR0HdMxhQFqI5mDHOWVHi/view	Text
1025	15	you know, the pishkin-wolowitz liquid-waste-disposal system is turning a few heads as well.	Introduce	00:04:29,602	00:04:35,524	bigbang	Howard	https://drive.google.com/file/d/1csRmIiAJOwM0GOcjFzEoQ0vREVcuaaKR/view	Audio+Video+Text
235	5	tell me everything he said.	Arrange	00:06:34,561	00:06:37,430	superstore	Garrett	https://drive.google.com/file/d/1BH4Ggy04hvjN3IBkvbCOh1PTW_f2N9qM/view	
412	8	or i have to talk to jeff.	Plan	00:03:48,373	00:03:50,549	superstore	Amy	https://drive.google.com/file/d/1UyLVfjLh7FfQ2OzRHUyqWu3u_kj1P9Ch/view	Text
139	0	sorry, no, i--no.	Apologise	00:12:56,469	00:12:57,970	superstore	Amy	https://drive.google.com/file/d/1UahAWhle0PmTzFHZoK3KUHr2oHrzW6Fg/view	Text
394	0	this is urgent! attention, employees.	Inform	00:04:49,919	00:04:51,399	superstore	Dina	https://drive.google.com/file/d/1KAaTb0DfAWIqh2t5yuy7ozRbxU_9KAfJ/view	Text
1232	9	look, guys, you can't do this.	Prevent	00:12:47,796	00:12:50,007	friends	Monica	https://drive.google.com/file/d/1xWu65LwbbMdMK_VCHp2mSw0Fh39wP5R6/view	Text
545	9	it's gonna be one of the hardest things you ever do.	Inform	00:04:56,013	00:04:57,848	superstore	Amy	https://drive.google.com/file/d/1PgyzT7as_Ozbs3kTWLYhn0sWUzR7k0lG/view	Text
1173	8	like...? like a month?	Confirm	00:20:44,868	00:20:46,494	friends	Monica	https://drive.google.com/file/d/1ScG2XxORT6IHg2nHZm2EbAs6DH7k1Hp9/view	Text
940	4	you cannot be that arrogant.	Criticize	00:15:01,650	00:15:03,234	bigbang	Leonard	https://drive.google.com/file/d/1tXd8ThdIzp5HKiiraMe7IedinK5WMqEA/view	Text
1184	5	mate? they're all brothers and sisters.	Introduce	00:18:07,544	00:18:10,505	friends	Phoebe	https://drive.google.com/file/d/1ZlGVu3FYOt75WpfL9mDjrwJsZclSTjUv/view	Text
948	3	we'll be your eyes.	Inform	00:18:02,414	00:18:04,874	bigbang	Howard	https://drive.google.com/file/d/18MJZ8WK0r0X5yCghXprBXwAQYL9twFNL/view	Text
252	9	it's all good, friend. aw.	Comfort	00:05:03,470	00:05:05,906	superstore	Amy	https://drive.google.com/file/d/1scAGDj3PIZ3FiJ01BSOp3tAf2Qhmnjyi/view	Text
727	7	no, i just don't think people come here to find love.	Oppose	00:02:06,854	00:02:09,990	superstore	Amy	https://drive.google.com/file/d/1k0g8z47eHzPMYnjHMyIhSiOO3WR3O8li/view	Text
474	10	because they're still mad that i gave cheyenne maternity leave.	Explain	00:00:35,369	00:00:39,473	superstore	Glenn	https://drive.google.com/file/d/1qZsgIGWjwYfggfliau6T5cVU8GoqrnJU/view	Text
603	8	i was trying to feel your breasts.	Explain	00:17:23,493	00:17:25,928	superstore	Nico	https://drive.google.com/file/d/16CEe9l9jYaE5vR5bEE14tTj3r8oSpxAc/view	Text
510	0	and i'll be standing right here, cloud 9 credit union card in hand.	Inform	00:11:17,644	00:11:22,082	superstore	Glenn	https://drive.google.com/file/d/1JxnnG6_1PE9lQEvshyebpMRgImdf_gZY/view	Text
482	0	this website says we have an hour to get you and the thumb to the hospital.	Inform	00:08:56,269	00:08:59,372	superstore	Amy	https://drive.google.com/file/d/1w-OBtStPBDmMoKhNuOEScn_Wk9HiI3dG/view	Text
81	16	everybody here can self-police.	Inform	00:01:27,455	00:01:28,922	superstore	Jeff	https://drive.google.com/file/d/1irsTDUQIQI9NSHsP23jCkzyGfDHbweht/view	Text
166	6	you're a good dad, mr. marquard.	Praise	00:04:41,982	00:04:44,885	superstore	Garrett	https://drive.google.com/file/d/1Lv5UUUtHFaEPPPpK--Xevb5_1oQY0QC-/view	Text
1115	7	see, that's funny with the fricken, right?	Confirm	00:09:40,371	00:09:42,038	friends	Chandler	https://drive.google.com/file/d/1N9DtGEPtl1LeIKZ1JwDRQr_AZfMGM7AN/view	Text
134	2	i can hear you sighing!	Criticize	00:08:59,166	00:09:00,633	superstore	Glenn	https://drive.google.com/file/d/14dSD6MUxUt0fbzK87J1xqPj_jReTp2Rr/view	Video+Text
75	1	i'm gonna do this. i'm gonna go knock on the door.	Plan	00:13:36,826	00:13:39,329	superstore	Amy	https://drive.google.com/file/d/1QLx_YHTKXOMO6TriJWrKJ2h5m2XwpVal/view	Text
109	5	are you making fun of us? oh, no.	Doubt	00:05:43,243	00:05:45,645	superstore	Kelly	https://drive.google.com/file/d/1PHc5Xt9LgqHv7uJjz2ZXhGzhtwRUYe8K/view	Text
96	11	maybe stop by a few museums or something on the way.	Advise	00:13:26,105	00:13:29,509	superstore	Jonah	https://drive.google.com/file/d/1aSim7kLGN42vrwGR4v2zqtJTJgNQT7HH/view	Text
434	3	oh, no. absolutely not. not happening.	Oppose	00:02:22,710	00:02:25,213	superstore	Dina	https://drive.google.com/file/d/19JszqtdqpEmbVB5wamPM8893jQCaenPA/view	Text
1072	22	that's why i felt so bad, rach, because he was gonna propose.	Explain	00:19:09,064	00:19:13,693	friends	Joey	https://drive.google.com/file/d/1X-noszMl9ktzZssCB156cqhRzM95Fnne/view	Text
850	7	that's okay. thanks anyway.	Thank	00:05:38,906	00:05:41,809	superstore	Nico	https://drive.google.com/file/d/1K0QFedQShgMHn1O2q_9n9nzBI8Oxn09v/view	Text
892	0	what? no, no, no, it's not what you think, okay?	Oppose	00:19:46,018	00:19:47,920	superstore	Bo	https://drive.google.com/file/d/1geg8ulpBUF3oDMuqReZZAohuA8TgtVlz/view	Text
110	5	uh, yeah, sure. um, i'll be right back.	Leave	00:06:55,648	00:06:59,386	superstore	Jonah	https://drive.google.com/file/d/1VlufyoiZlbvLCUdw0p7RSOSWx5b4_B2R/view	Text
888	3	that's a great idea.	Praise	00:16:31,017	00:16:32,251	superstore	Glenn	https://drive.google.com/file/d/1vYPMnsaasADRLL8mdI0BqRkjcXA1DRG1/view	Text
1134	0	hey, there you are.	Greet	00:15:44,026	00:15:46,736	friends	Monica	https://drive.google.com/file/d/1t1aoGYXfe2SilIKf87bg8hUB5GrlTCuB/view	Text
705	6	um--yeah, no.	Oppose	00:03:29,810	00:03:32,380	superstore	Amy	https://drive.google.com/file/d/17L_feHtu61z1yfUiBORtUo0w92fHhMnD/view	Text
564	3	i'm gonna call him on the-i'm gonna text him.	Plan	00:20:40,338	00:20:43,108	superstore	Janet	https://drive.google.com/file/d/1pwSXJi-zavo0DmoXVSioYSScFDiP1sL8/view	Text
1116	13	what kind of a job is that for a man? a nanny?	Doubt	00:12:02,555	00:12:05,014	friends	Ross	https://drive.google.com/file/d/1RWfHUyiWgv7e75Ae-tPcddYFffeg7nFL/view	Text
363	1	no.	Oppose	00:14:37,550	00:14:38,986	superstore	Amy	https://drive.google.com/file/d/1YFLsd8WhvSGTEGC3geEnBcw8fMNrj2nE/view	Audio+Text
1171	11	because you worked really hard, and it's your job. and you're a little crazy.	Explain	00:18:28,315	00:18:32,151	friends	friends person1	https://drive.google.com/file/d/1quOABD54j9YZsWDWsWSj0cdeZoL4r284/view	Text
678	1	i mean, i wasn't smiling at you. see, i was pretending to smile because glenn is, like, trying to make people happy, and, like, was doing, so i was-look, point is, i wasn't being weird.	Explain	00:12:42,663	00:12:54,241	superstore	Garrett	https://drive.google.com/file/d/14wSIVpKTtW2Fy_fpQ1kwwxYtgEHn9jww/view	Text
1069	0	hi, dad.	Greet	00:12:40,968	00:12:42,761	friends	Monica	https://drive.google.com/file/d/1xpEQJqrRZiiqygSz6VZMKBGHkWc78QDp/view	Text
458	3	don't worry, i don't smell.	Comfort	00:08:51,664	00:08:53,400	superstore	Dina	https://drive.google.com/file/d/11WQTduHchj4Ek_RGDAKhIY3PEE0JL0g8/view	Text
25	4	and you made no attempt to stop him?	Doubt	00:01:46,907	00:01:48,542	superstore	superstore person2	https://drive.google.com/file/d/1Wf7f1NShWeykz4T6QomvdnTCfnCjzUOk/view	Text
1053	6	if you were trying to make it impossible to locate you, you couldn't have done better.	Taunt	00:06:53,579	00:06:57,582	bigbang	Sheldon	https://drive.google.com/file/d/1H3R8yz_DBZ3ArJhQsgR_x81PWmtcfxwY/view	Text
122	1	thank you for having us.	Thank	00:19:28,100	00:19:29,535	superstore	Glenn	https://drive.google.com/file/d/1rRHLz_ieoSyRSk0_U-2nTeB9wB9W43Zi/view	Text
1036	18	i like hanging out but i'm not gonna apologize for something i didn't do.	Refuse	00:10:30,546	00:10:34,174	bigbang	Penny	https://drive.google.com/file/d/10IxqZmr_5bp8874lLLfsyGeyz-1v5gfK/view	Text
831	19	i think i might have a concussion. i'm gonna go lay down.	Leave	00:21:14,273	00:21:17,108	bigbang	Leonard	https://drive.google.com/file/d/1qJlpX_poNbY4JyoZ_vpx9kArHVILe6Xm/view	Text
506	2	sorry, sometimes i forget you're asian.	Apologise	00:08:40,570	00:08:42,172	superstore	Dina	https://drive.google.com/file/d/1pVYUbRZW2kk9sRDVgzOuVa4Fycuttq5u/view	Text
1252	15	hey, you wanna stick around and i'll whip you up some dinner?	Invite	00:19:51,608	00:19:54,569	friends	Monica	https://drive.google.com/file/d/11IBb00x5FxBdMItcfk-g1GjM-QvynxEV/view	Text
284	0	thank you all for coming on such short notice.	Thank	00:12:15,602	00:12:17,970	superstore	Glenn	https://drive.google.com/file/d/1W6nrCXgLyeZxniYTnxbQ349S695oYzDq/view	Text
205	5	oh, no, it's totally fine, i'm in a healthy relationship with my dvr.	Comfort	00:00:22,623	00:00:26,326	superstore	Amy	https://drive.google.com/file/d/1puFMtFaSSvAiktcqK86ovUpxi8x8S7et/view	Video+Text
208	8	enjoy.	Leave	00:03:13,293	00:03:14,494	superstore	Glenn	https://drive.google.com/file/d/1Ma5lEZIxoo2GMQ9AeSO8UYx5qyIlrTD9/view	Text
739	3	arthur? he's so sweet.	Praise	00:10:58,091	00:11:00,794	superstore	Amy	https://drive.google.com/file/d/1LxSQIeLoiOO8Nwtejf7p45gwZRcvxIUD/view	Text
1072	36	oh. she's perfect.	Praise	00:21:09,017	00:21:12,436	friends	Rachel	https://drive.google.com/file/d/1igxmNH5mQdt4fi6Bnsxq3gCyDyh4hjbR/view	Text
993	4	maybe we should slow things down a little.	Advise	00:00:56,848	00:00:58,766	bigbang	Penny	https://drive.google.com/file/d/1ktunWzNf_3fCpdSL2w-JZvaEsEldVmtz/view	Text
1201	3	you're ruining the plan!	Criticize	00:06:25,760	00:06:27,928	friends	Phoebe	https://drive.google.com/file/d/13KQ7_6cUnG7XfOt-ydlT1FiA6LKuQ4yi/view	Text
894	9	i'll be back.	Leave	00:00:40,623	00:00:42,124	bigbang	Penny	https://drive.google.com/file/d/121nE6MwQO_YG-JtG47CyPp6dCdeAkErR/view	Text
856	8	or, if you don't wanna get your ass beat, i'm still willing to marry you.	Advise	00:10:35,068	00:10:41,742	superstore	Jonah	https://drive.google.com/file/d/1-g0s8Wct-twBW0E5QaaJJ9Np-WeAXfjA/view	Text
682	13	anyway, i remembered selling the same man a pack of tube socks back on march 29th, so i searched the loyalty card database and there he was.	Inform	00:17:24,044	00:17:30,350	superstore	Sandra	https://drive.google.com/file/d/14LJlr-9tc2qSquxgfRGvjmhn0CuFaloI/view	Text
899	5	equations. someone's tampered with my equations.	Complain	00:12:07,518	00:12:09,728	bigbang	Sheldon	https://drive.google.com/file/d/1DlG5y_eGH-EWXqkDwACDabepKrD_uGkd/view	Text
717	2	yeah, um...	Agree	00:11:43,677	00:11:45,813	superstore	Dina	https://drive.google.com/file/d/1pzXdViLEepQFuJUWbQErxbrBWG7me-aH/view	Text
50	1	there is something there that is extremely disturbing, and it may frighten you.	Inform	00:09:41,498	00:09:46,769	superstore	Glenn	https://drive.google.com/file/d/1jp3FLqYIk_Rm928VKm_IyuHSuExThGKC/view	Text
341	7	i will put this in there.	Plan	00:17:42,473	00:17:45,738	superstore	Jonah	https://drive.google.com/file/d/1oZzHy23gDY12A84eRaXg5tVedu8GSBom/view	Text
482	7	oh, uh, glenn, i forgot to mention those skateboarders are back.	Inform	00:09:20,427	00:09:24,631	superstore	Amy	https://drive.google.com/file/d/1COlBMfVH0hzJFP-S1LqVytLKmXSI95G6/view	Text
1176	0	gavin, i just want to say thank you again for watching emma yesterday during the presentation.	Thank	00:03:42,639	00:03:48,560	friends	Rachel	https://drive.google.com/file/d/1xkeOww_1HymbPQmBFwzUBOLQ2fMLQKND/view	Text
3	6	oh.	Acknowledge	00:04:07,480	00:04:08,849	superstore	Dina	https://drive.google.com/file/d/1nrYMdZUVBQpyFWjwJAd1TaPV78j3D2Gk/view	Text
668	4	a journal. all right, what do we got here?	Flaunt	00:04:05,579	00:04:09,783	superstore	Jonah	https://drive.google.com/file/d/1CP9pJ2xmY8HdYbgUmmv0v0m-PxHFBExp/view	Audio+Video+Text
114	2	it doesn't matter. i don't know designers.	Comfort	00:09:40,413	00:09:42,615	superstore	superstore person1	https://drive.google.com/file/d/1bKcCDbuw3SFpCOvlImu7DsjDOp6svaq3/view	Audio+Video+Text
1086	7	you're not feeling well? what do you have? rubella?	Care	00:05:41,883	00:05:44,634	friends	Rachel	https://drive.google.com/file/d/1l0remWZEs0LYtiDpIKI3rWCV6a_L74H1/view	Text
847	8	no, uh, no.	Oppose	00:03:09,082	00:03:10,784	superstore	Amy	https://drive.google.com/file/d/12HzH0-KsQhx84YzvVn6bJ0QZ6ne7FjP_/view	Text
943	3	for god's sake, ma, i'm 26 years old.	Complain	00:07:59,896	00:08:02,647	bigbang	Howard	https://drive.google.com/file/d/1LnazC6SE--hksmJ8ZtTaUMNI0OoVJHOB/view	Text
499	2	my name's mateo.	Introduce	00:20:45,645	00:20:47,647	superstore	Nico	https://drive.google.com/file/d/1QAq8W9QdQv5ucI71I7u66BVzBPqPlKdi/view	Text
226	8	look who banged the pharmacist. yeah.	Taunt	00:17:57,209	00:17:59,646	superstore	Marcus	https://drive.google.com/file/d/1-8J5uSI4rr34wgboBctL8-9l6QbCpKo6/view	Audio+Video+Text
1102	7	oh.	Acknowledge	00:17:06,775	00:17:08,401	friends	Joey	https://drive.google.com/file/d/1UizqlAThYBnQ8DYIrJsTH1yyKMnzspDP/view	Text
226	0	so, i was thinking that maybe we could head up the delta sky lounge, drop some miles at the bar, see where it goes.	Invite	00:17:24,043	00:17:30,249	superstore	Tate	https://drive.google.com/file/d/1talq00ojNtBNHRqrE1G64QHAjqL1GDY_/view	Text
137	11	yeah, it's high.	Agree	00:11:53,005	00:11:54,641	superstore	Garrett	https://drive.google.com/file/d/1h5zBVwduG8DjY8CSjnMrs3Hmqgkc72CR/view	Text
424	2	glenn, i've heard a lot about you.	Greet	00:11:11,170	00:11:12,954	superstore	superstore person2	https://drive.google.com/file/d/1gQXlFyRzaTLJLbxycFGFcEqZzqj-pcLd/view	Video+Text
329	1	yeah. god, i am so proud of her.	Praise	00:05:29,829	00:05:33,484	superstore	Glenn	https://drive.google.com/file/d/1jIG2qOBaxnGIZYK8u8Et4VSKJrwuEOYK/view	Text
537	7	that was awesome.	Praise	00:14:43,803	00:14:46,873	superstore	Jonah	https://drive.google.com/file/d/1waLekIQxHBOlnxptqxqRO1LzKn8jI1r1/view	Text
1201	6	what if we don't find him somebody else? we'll just tell her the date's off but we don't tell ross. he goes to the restaurant and gets stood up.	Advise	00:06:56,457	00:07:03,547	friends	Phoebe	https://drive.google.com/file/d/1yhIx8Z8Gf3qiQF967CyPTqzSiA095r1H/view	Text
1221	1	wow. are you still gonna move in with him?	Confirm	00:14:43,592	00:14:46,887	friends	Ross	https://drive.google.com/file/d/1TPJHXAG4Mabbvu0cNF2xbk3eHCeQaYiU/view	Text
170	3	it's the best job i've ever had.	Praise	00:07:25,212	00:07:26,613	superstore	superstore person4	https://drive.google.com/file/d/1jmgcc4URwZcDI7e8CAvcTsy9GHbLj6-E/view	Text
1330	1	oh, excellent.	Praise	00:20:24,765	00:20:27,642	friends	Rachel	https://drive.google.com/file/d/1v0JWsfOPk7WnF4k0JEowztPWl9hI8mbF/view	Text
161	12	oh, i'm so sad that i don't get a spot in your little masturbation jail.	Taunt	00:19:58,114	00:20:01,751	superstore	Amy	https://drive.google.com/file/d/1j_32mReQAEPK9lfXLtR0QcYnKAZmiXes/view	Text
1045	6	leonard is signaling that he'd like to talk to me in private.	Inform	00:09:04,293	00:09:07,420	bigbang	Sheldon	https://drive.google.com/file/d/1SX3LNAJT0tVRgc-tpLxIb1Dat2yjvlOa/view	Text
109	2	where might i find the ah right next to the vit-ah-mins.	Joke	00:05:26,459	00:05:32,665	superstore	Jonah	https://drive.google.com/file/d/1MB5-_GWLdCL6an9mpvAmXGpbBOlV_J4N/view	Video
49	4	take me downtown, officer bumblebee.	Joke	00:08:49,179	00:08:50,780	superstore	Amy	https://drive.google.com/file/d/1mpHdQBIYMELaKQvY4926yXf4ogX2WgHf/view	Audio+Video+Text
234	5	okay, i guess!	Agree	00:06:07,267	00:06:08,335	superstore	Sandra	https://drive.google.com/file/d/1FApybahWqF9K7QoRGUTeT-TZFmlFecr4/view	Text
1205	4	wow, free crab cakes? well, that's nice.	Praise	00:15:54,995	00:15:58,289	friends	Ross	https://drive.google.com/file/d/15alp0YC34sXM2YgDsxUTUbFbiJ-GKTKs/view	Text
